City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Valid_AQI,AQI_Outlier,Year,Month,DayOfWeek,DayOfYear,Season,Target_AQI,AQI_Lag1,AQI_Lag2,AQI_Lag3,AQI_Lag7,AQI_Roll3,AQI_Roll7,PM2.5_Lag1,PM10_Lag1,NO2_Lag1,CO_Lag1,SO2_Lag1,O3_Lag1,AQI_Change1,PM25_Change1,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos
Jaipur,2019-04-09,55.19,161.64,12.65,30.85,35.21,27.44,0.94,14.8,67.87,199.0,Moderate,199.0,0,2019,4,1,99,Summer,140.0,457.0,132.0,137.0,109.0,242.0,176.0,92.68,473.02,25.64,0.96,13.03,62.1,-258.0,-37.49000000000001,0.8660254037844387,-0.4999999999999998,0.9912685467787256,-0.13185851571739118
Jaipur,2019-04-10,54.01,149.74,13.62,34.35,38.05,30.52,1.06,17.0,66.0,140.0,Moderate,140.0,0,2019,4,2,100,Summer,138.0,199.0,457.0,132.0,125.0,262.6666666666667,188.85714285714286,55.19,161.64,30.85,0.94,14.8,67.87,-59.0,-1.1799999999999997,0.8660254037844387,-0.4999999999999998,0.9888537064205885,-0.1488903868564548
Jaipur,2019-04-11,53.6,157.93,12.67,22.5,27.18,24.0,0.85,15.36,69.9,138.0,Moderate,138.0,0,2019,4,3,101,Summer,258.0,140.0,199.0,457.0,128.0,265.3333333333333,191.0,54.01,149.74,34.35,1.06,17.0,66.0,-2.0,-0.4099999999999966,0.8660254037844387,-0.4999999999999998,0.986146248341595,-0.16587819893463143
Jaipur,2019-04-12,72.04,368.18,12.45,26.9,31.91,21.96,0.97,13.88,72.74,258.0,Poor,258.0,0,2019,4,4,102,Summer,194.0,138.0,140.0,199.0,144.0,159.0,192.42857142857142,53.6,157.93,22.5,0.85,15.36,69.9,120.0,18.440000000000005,0.8660254037844387,-0.4999999999999998,0.9831469737221499,-0.1828169249850199
Jaipur,2019-04-13,52.49,129.76,10.08,25.97,29.28,20.04,0.81,14.74,81.83,194.0,Moderate,194.0,0,2019,4,5,103,Summer,121.0,258.0,138.0,140.0,137.0,178.66666666666666,208.71428571428572,72.04,368.18,26.9,0.97,13.88,72.74,-64.0,-19.550000000000004,0.8660254037844387,-0.4999999999999998,0.9798567700958665,-0.1997015525660636
Jaipur,2019-04-14,47.63,116.91,10.86,28.17,32.05,20.17,0.77,13.23,68.09,121.0,Moderate,121.0,0,2019,4,6,104,Summer,124.0,194.0,258.0,138.0,132.0,196.66666666666666,216.85714285714286,52.49,129.76,25.97,0.81,14.74,81.83,-73.0,-4.859999999999999,0.8660254037844387,-0.4999999999999998,0.9762766110869321,-0.21652708524481437
Jaipur,2019-04-15,55.41,183.47,11.6,26.02,30.99,19.01,0.75,12.31,70.5,124.0,Moderate,124.0,0,2019,4,0,105,Summer,164.0,121.0,194.0,258.0,457.0,191.0,215.28571428571428,47.63,116.91,28.17,0.77,13.23,68.09,3.0,7.779999999999994,0.8660254037844387,-0.4999999999999998,0.9724075561219968,-0.23328854407545518
Jaipur,2019-04-16,44.23,132.07,13.12,23.79,30.85,21.39,0.88,11.44,50.55,164.0,Moderate,164.0,0,2019,4,1,106,Summer,82.0,124.0,121.0,194.0,199.0,146.33333333333334,167.71428571428572,55.41,183.47,26.02,0.75,12.31,70.5,40.0,-11.18,0.8660254037844387,-0.4999999999999998,0.9682507501166718,-0.2499809690726521
Jaipur,2019-04-17,25.64,48.73,13.75,23.52,31.78,26.11,0.84,16.52,44.18,82.0,Satisfactory,82.0,0,2019,4,2,107,Summer,86.0,164.0,124.0,121.0,140.0,136.33333333333334,162.71428571428572,44.23,132.07,23.79,0.88,11.44,50.55,-82.0,-18.589999999999996,0.8660254037844387,-0.4999999999999998,0.9638074231367307,-0.26659942067929354
Jaipur,2019-04-18,28.96,61.5,12.1,31.5,36.46,23.04,0.8,10.25,64.48,86.0,Satisfactory,86.0,0,2019,4,3,108,Summer,102.0,82.0,164.0,124.0,138.0,123.33333333333333,154.42857142857142,25.64,48.73,23.52,0.84,16.52,44.18,4.0,3.3200000000000003,0.8660254037844387,-0.4999999999999998,0.9590788900341131,-0.28313898122818354
Jaipur,2019-04-19,36.19,83.64,13.46,39.88,42.78,21.91,0.84,9.88,64.75,102.0,Moderate,102.0,0,2019,4,4,109,Summer,122.0,86.0,82.0,164.0,258.0,110.66666666666667,147.0,28.96,61.5,31.5,0.8,10.25,64.48,16.0,7.229999999999997,0.8660254037844387,-0.4999999999999998,0.9540665500578387,-0.2995947563972602
Jaipur,2019-04-20,35.66,84.96,16.7,44.65,49.73,24.2,0.95,11.33,72.28,122.0,Moderate,122.0,0,2019,4,5,110,Summer,124.0,102.0,86.0,82.0,194.0,90.0,124.71428571428571,36.19,83.64,39.88,0.84,9.88,64.75,20.0,-0.5300000000000011,0.8660254037844387,-0.4999999999999998,0.9487718864399473,-0.31596187665790293
Jaipur,2019-04-21,41.23,99.17,17.67,44.36,50.45,24.93,0.86,10.84,65.95,124.0,Moderate,124.0,0,2019,4,6,111,Summer,119.0,122.0,102.0,86.0,121.0,103.33333333333333,114.42857142857143,35.66,84.96,44.65,0.95,11.33,72.28,2.0,5.57,0.8660254037844387,-0.4999999999999998,0.9431964659565866,-0.33223549871590435
Jaipur,2019-04-22,49.55,132.85,29.57,50.26,65.57,27.54,1.32,14.74,45.5,119.0,Moderate,119.0,0,2019,4,0,112,Summer,154.0,124.0,122.0,102.0,124.0,116.0,114.85714285714286,41.23,99.17,44.36,0.86,10.84,65.95,-5.0,8.32,0.8660254037844387,-0.4999999999999998,0.9373419384643772,-0.3484108069446808
Jaipur,2019-04-23,61.69,159.44,40.36,47.86,75.95,33.87,1.66,14.65,40.73,154.0,Moderate,154.0,0,2019,4,1,113,Summer,157.0,119.0,124.0,122.0,164.0,121.66666666666667,114.14285714285714,49.55,132.85,50.26,1.32,14.74,45.5,35.0,12.14,0.8660254037844387,-0.4999999999999998,0.9312100364121947,-0.3644830148102912
Jaipur,2019-04-24,56.24,147.99,24.1,39.66,57.52,31.97,1.14,17.13,41.16,157.0,Moderate,157.0,0,2019,4,2,114,Summer,135.0,154.0,119.0,124.0,82.0,132.33333333333334,112.71428571428571,61.69,159.44,47.86,1.66,14.65,40.73,3.0,-5.449999999999996,0.8660254037844387,-0.4999999999999998,0.9248025743285089,-0.38044736628785164
Jaipur,2019-04-25,58.99,183.88,15.89,36.33,48.05,28.32,0.94,21.97,46.46,135.0,Moderate,135.0,0,2019,4,3,115,Summer,181.0,157.0,154.0,119.0,86.0,143.33333333333334,123.42857142857143,56.24,147.99,39.66,1.14,17.13,41.16,-22.0,2.75,0.8660254037844387,-0.4999999999999998,0.9181214482844364,-0.39629913726891813
Jaipur,2019-04-26,76.51,226.52,12.33,29.88,37.46,27.36,0.93,14.33,66.47,181.0,Moderate,181.0,0,2019,4,4,116,Summer,151.0,135.0,157.0,154.0,102.0,148.66666666666666,130.42857142857142,58.99,183.88,36.33,0.94,21.97,46.46,46.0,17.520000000000003,0.8660254037844387,-0.4999999999999998,0.9111686353326631,-0.41203363695942635
Jaipur,2019-04-27,53.95,135.05,12.02,36.5,42.22,23.62,0.83,13.69,63.36,151.0,Moderate,151.0,0,2019,4,5,117,Summer,142.0,181.0,135.0,157.0,122.0,157.66666666666666,141.71428571428572,76.51,226.52,29.88,0.93,14.33,66.47,-30.0,-22.560000000000002,0.8660254037844387,-0.4999999999999998,0.9039461929224011,-0.42764620926777464
Jaipur,2019-04-28,62.44,158.98,11.72,38.99,40.31,46.29,0.75,14.63,72.33,142.0,Moderate,142.0,0,2019,4,6,118,Summer,143.0,151.0,181.0,135.0,124.0,155.66666666666666,145.85714285714286,53.95,135.05,36.5,0.83,13.69,63.36,-9.0,8.489999999999995,0.8660254037844387,-0.4999999999999998,0.8964562582905575,-0.44313223418263453
Jaipur,2019-04-29,64.2,156.09,13.5,39.08,41.19,66.69,1.03,14.22,71.68,143.0,Moderate,143.0,0,2019,4,0,119,Summer,153.0,142.0,151.0,181.0,119.0,158.0,148.42857142857142,62.44,158.98,38.99,0.75,14.63,72.33,1.0,1.7600000000000051,0.8660254037844387,-0.4999999999999998,0.8887010478292915,-0.45848712914008766
Jaipur,2019-04-30,59.3,140.33,45.88,59.2,69.55,44.78,1.64,12.71,40.87,153.0,Moderate,153.0,0,2019,4,1,120,Summer,156.0,143.0,142.0,151.0,154.0,145.33333333333334,151.85714285714286,64.2,156.09,39.08,1.03,14.22,71.68,10.0,-4.900000000000006,0.8660254037844387,-0.4999999999999998,0.8806828564301475,-0.47370635037968
Jaipur,2019-05-01,62.23,160.14,50.58,50.35,79.58,22.6,1.51,11.98,41.03,156.0,Moderate,156.0,0,2019,5,2,121,Summer,166.0,153.0,143.0,142.0,157.0,146.0,151.71428571428572,59.3,140.33,59.2,1.64,12.71,40.87,3.0,2.9299999999999997,0.49999999999999994,-0.8660254037844387,0.8724040568049612,-0.48878539428899265
Jaipur,2019-05-02,73.33,186.04,12.57,28.55,35.71,21.4,0.9,13.99,75.58,166.0,Moderate,166.0,0,2019,5,3,122,Summer,149.0,156.0,153.0,143.0,135.0,150.66666666666666,151.57142857142858,62.23,160.14,50.35,1.51,11.98,41.03,10.0,11.100000000000001,0.49999999999999994,-0.8660254037844387,0.8638670987837349,-0.503719798736334
Jaipur,2019-05-03,58.09,127.27,18.37,29.26,40.1,23.37,0.94,16.75,70.59,149.0,Moderate,149.0,0,2019,5,4,123,Summer,124.0,166.0,156.0,153.0,181.0,158.33333333333334,156.0,73.33,186.04,28.55,0.9,13.99,75.58,-17.0,-15.239999999999995,0.49999999999999994,-0.8660254037844387,0.8550745085896932,-0.518505144391157
Jaipur,2019-05-04,50.37,102.97,30.76,39.8,61.83,27.71,1.06,17.37,55.31,124.0,Moderate,124.0,0,2019,5,5,124,Summer,117.0,149.0,166.0,156.0,151.0,157.0,151.42857142857142,58.09,127.27,29.26,0.94,16.75,70.59,-25.0,-7.720000000000006,0.49999999999999994,-0.8660254037844387,0.8460288880917339,-0.533137056031809
Jaipur,2019-05-05,48.16,123.61,36.14,51.14,71.14,29.48,1.51,14.56,42.79,117.0,Moderate,117.0,0,2019,5,6,125,Summer,138.0,124.0,149.0,166.0,142.0,146.33333333333334,147.57142857142858,50.37,102.97,39.8,1.06,17.37,55.31,-7.0,-2.210000000000001,0.49999999999999994,-0.8660254037844387,0.8367329140344921,-0.5476112038402312
Jaipur,2019-05-06,52.53,138.44,20.09,30.35,45.8,26.65,1.11,11.5,47.06,138.0,Moderate,138.0,0,2019,5,0,126,Summer,134.0,117.0,124.0,149.0,143.0,130.0,144.0,48.16,123.61,51.14,1.51,14.56,42.79,21.0,4.3700000000000045,0.49999999999999994,-0.8660254037844387,0.8271893372462497,-0.5619233046832195
Jaipur,2019-05-07,60.4,190.08,21.43,29.0,43.39,22.21,0.94,10.27,34.89,134.0,Moderate,134.0,0,2019,5,1,127,Summer,183.0,138.0,117.0,124.0,153.0,126.33333333333333,143.28571428571428,52.53,138.44,30.35,1.11,11.5,47.06,-4.0,7.869999999999997,0.49999999999999994,-0.8660254037844387,0.8174009818249189,-0.5760691233798758
Jaipur,2019-05-08,90.69,253.87,21.09,30.56,43.22,20.61,0.82,12.51,32.21,183.0,Moderate,183.0,0,2019,5,2,128,Summer,218.0,134.0,138.0,117.0,156.0,129.66666666666666,140.57142857142858,60.4,190.08,29.0,0.94,10.27,34.89,49.0,30.29,0.49999999999999994,-0.8660254037844387,0.8073707443023492,-0.5900444739548627
Jaipur,2019-05-09,92.16,249.34,13.19,24.98,32.23,23.1,0.7,9.94,42.76,218.0,Poor,218.0,0,2019,5,3,129,Summer,156.0,183.0,134.0,138.0,166.0,151.66666666666666,144.42857142857142,90.69,253.87,30.56,0.82,12.51,32.21,35.0,1.4699999999999989,0.49999999999999994,-0.8660254037844387,0.7971015927871943,-0.6038452208771035
Jaipur,2019-05-10,54.87,116.66,12.13,22.06,29.78,20.4,0.67,11.19,48.3,156.0,Moderate,156.0,0,2019,5,4,130,Summer,138.0,218.0,183.0,134.0,149.0,178.33333333333334,151.85714285714286,92.16,249.34,24.98,0.7,9.94,42.76,-62.0,-37.29,0.49999999999999994,-0.8660254037844387,0.7865965660866021,-0.6174672802835514
Jaipur,2019-05-11,57.35,126.72,11.48,24.88,31.18,21.73,0.78,8.5,45.79,138.0,Moderate,138.0,0,2019,5,5,131,Summer,206.0,156.0,218.0,183.0,124.0,185.66666666666666,152.85714285714286,54.87,116.66,22.06,0.67,11.19,48.3,-18.0,2.480000000000004,0.49999999999999994,-0.8660254037844387,0.7758587728069828,-0.6309066211876704
Jaipur,2019-05-12,72.52,263.62,9.32,23.53,28.2,21.5,0.71,11.87,65.43,206.0,Poor,206.0,0,2019,5,6,132,Summer,121.0,138.0,156.0,218.0,117.0,170.66666666666666,154.85714285714286,57.35,126.72,24.88,0.78,8.5,45.79,68.0,15.169999999999995,0.49999999999999994,-0.8660254037844387,0.7648913904341225,-0.6441592666722685
Jaipur,2019-05-13,47.42,109.65,10.7,25.07,30.0,21.5,0.76,11.7,58.85,121.0,Moderate,121.0,0,2019,5,0,133,Summer,100.0,206.0,138.0,156.0,138.0,166.66666666666666,167.57142857142858,72.52,263.62,23.53,0.71,11.87,65.43,-85.0,-25.099999999999994,0.49999999999999994,-0.8660254037844387,0.753697664392914,-0.6572212950663319
Jaipur,2019-05-14,47.02,104.64,10.16,29.24,32.94,21.56,0.75,10.71,54.82,100.0,Satisfactory,100.0,0,2019,5,1,134,Summer,184.0,121.0,206.0,138.0,134.0,155.0,165.14285714285714,47.42,109.65,25.07,0.76,11.7,58.85,-21.0,-0.3999999999999986,0.49999999999999994,-0.8660254037844387,0.742280907086982,-0.6700888411055113
Jaipur,2019-05-15,108.94,345.65,14.29,32.14,38.56,21.9,1.06,10.85,40.59,184.0,Moderate,184.0,0,2019,5,2,135,Summer,343.0,100.0,121.0,206.0,183.0,142.33333333333334,160.28571428571428,47.02,104.64,29.24,0.75,10.71,54.82,84.0,61.919999999999995,0.49999999999999994,-0.8660254037844387,0.7306444969184916,-0.6827580970759147
Jaipur,2019-05-16,84.33,272.87,10.77,21.06,27.49,20.45,0.8,10.45,58.11,343.0,Very Poor,343.0,0,2019,5,3,136,Summer,199.0,184.0,100.0,121.0,218.0,135.0,160.42857142857142,108.94,345.65,32.14,1.06,10.85,40.59,159.0,-24.61,0.49999999999999994,-0.8660254037844387,0.7187918772884232,-0.6952253139408722
Jaipur,2019-05-17,78.42,288.94,10.88,20.39,26.23,20.35,0.71,10.28,50.67,199.0,Moderate,199.0,0,2019,5,4,137,Summer,169.0,343.0,184.0,100.0,156.0,209.0,178.28571428571428,84.33,272.87,21.06,0.8,10.45,58.11,-144.0,-5.909999999999997,0.49999999999999994,-0.8660254037844387,0.7067265555776158,-0.7074868024503348
Jaipur,2019-05-18,41.98,72.58,10.79,22.44,28.28,21.76,0.84,12.03,57.26,169.0,Moderate,169.0,0,2019,5,5,138,Summer,104.0,199.0,343.0,184.0,138.0,242.0,184.42857142857142,78.42,288.94,20.39,0.71,10.28,50.67,-30.0,-36.440000000000005,0.49999999999999994,-0.8660254037844387,0.6944521021088763,-0.719538934232584
Jaipur,2019-05-19,41.69,89.54,13.78,34.22,40.95,21.54,0.97,12.27,56.63,104.0,Moderate,104.0,0,2019,5,6,139,Summer,107.0,169.0,199.0,343.0,206.0,237.0,188.85714285714286,41.98,72.58,22.44,0.84,12.03,57.26,-65.0,-0.28999999999999915,0.49999999999999994,-0.8660254037844387,0.6819721490904629,-0.7313781428679254
Jaipur,2019-05-20,46.85,105.8,14.34,34.77,41.72,22.51,0.94,11.71,51.82,107.0,Moderate,107.0,0,2019,5,0,140,Summer,105.0,104.0,169.0,199.0,121.0,157.33333333333334,174.28571428571428,41.69,89.54,34.22,0.97,12.27,56.63,3.0,5.160000000000004,0.49999999999999994,-0.8660254037844387,0.6692903895412567,-0.7430009249440493
Jaipur,2019-05-21,44.41,113.58,11.25,31.07,37.44,22.32,0.84,11.47,47.92,105.0,Moderate,105.0,0,2019,5,1,141,Summer,105.0,107.0,104.0,169.0,100.0,126.66666666666667,172.28571428571428,46.85,105.8,34.77,0.94,11.71,51.82,-2.0,-2.440000000000005,0.49999999999999994,-0.8660254037844387,0.6564105761979381,-0.7544038410927472
Jaipur,2019-05-22,42.93,95.82,10.51,28.17,33.18,21.69,0.78,12.09,41.22,105.0,Moderate,105.0,0,2019,5,2,142,Summer,96.0,105.0,107.0,104.0,184.0,105.33333333333333,173.0,44.41,113.58,31.07,0.84,11.47,47.92,0.0,-1.4799999999999969,0.49999999999999994,-0.8660254037844387,0.6433365204044917,-0.765583517007675
Jaipur,2019-05-23,39.78,92.55,14.63,23.3,34.02,24.58,0.75,11.13,45.0,96.0,Satisfactory,96.0,0,2019,5,3,143,Summer,97.0,105.0,105.0,107.0,343.0,105.66666666666667,161.71428571428572,42.93,95.82,28.17,0.78,12.09,41.22,-9.0,-3.1499999999999986,0.49999999999999994,-0.8660254037844387,0.6300720909843687,-0.7765366444428655
Jaipur,2019-05-24,48.64,111.48,8.3,25.95,30.63,21.71,0.65,11.93,59.75,97.0,Satisfactory,97.0,0,2019,5,4,144,Summer,120.0,96.0,105.0,105.0,199.0,102.0,126.42857142857143,39.78,92.55,23.3,0.75,11.13,45.0,1.0,8.86,0.49999999999999994,-0.8660254037844387,0.6166212130956382,-0.7872599821916922
Jaipur,2019-05-25,44.0,84.22,7.88,30.78,34.41,17.51,0.61,11.43,70.81,120.0,Moderate,120.0,0,2019,5,5,145,Summer,98.0,97.0,96.0,105.0,169.0,99.33333333333333,111.85714285714286,48.64,111.48,25.95,0.65,11.93,59.75,23.0,-4.640000000000001,0.49999999999999994,-0.8660254037844387,0.6029878670694714,-0.7977503570459932
Jaipur,2019-05-26,39.45,98.64,9.78,31.74,36.96,17.62,0.57,10.56,58.8,98.0,Satisfactory,98.0,0,2019,5,6,146,Summer,111.0,120.0,97.0,96.0,104.0,104.33333333333333,104.85714285714286,44.0,84.22,30.78,0.61,11.43,70.81,-22.0,-4.549999999999997,0.49999999999999994,-0.8660254037844387,0.5891760872322963,-0.8080046647350754
Jaipur,2019-05-27,47.64,120.86,14.56,35.31,44.06,18.18,0.83,11.51,42.07,111.0,Moderate,111.0,0,2019,5,0,147,Summer,134.0,98.0,120.0,97.0,107.0,105.0,104.0,39.45,98.64,31.74,0.57,10.56,58.8,13.0,8.189999999999998,0.49999999999999994,-0.8660254037844387,0.5751899607119775,-0.8180198708443174
Jaipur,2019-05-28,44.35,88.86,12.42,37.51,42.88,17.41,0.75,12.66,60.98,134.0,Moderate,134.0,0,2019,5,1,148,Summer,109.0,111.0,98.0,120.0,105.0,109.66666666666667,104.57142857142857,47.64,120.86,35.31,0.83,11.51,42.07,23.0,-3.289999999999999,0.49999999999999994,-0.8660254037844387,0.5610336262283677,-0.8277930117131022
Jaipur,2019-05-29,48.91,110.77,16.68,42.32,50.57,18.84,0.85,12.57,36.62,109.0,Moderate,109.0,0,2019,5,2,149,Summer,103.0,134.0,111.0,98.0,105.0,114.33333333333333,108.71428571428571,44.35,88.86,37.51,0.75,12.66,60.98,-25.0,4.559999999999995,0.49999999999999994,-0.8660254037844387,0.5467112728685939,-0.8373211953118121
Jaipur,2019-05-30,49.88,113.74,9.69,26.83,31.03,17.9,0.53,11.33,36.83,103.0,Moderate,103.0,0,2019,5,3,150,Summer,117.0,109.0,134.0,111.0,96.0,118.0,109.28571428571429,48.91,110.77,42.32,0.85,12.57,36.62,-6.0,0.970000000000006,0.49999999999999994,-0.8660254037844387,0.5322271388474397,-0.8466016020976267
Jaipur,2019-05-31,53.88,129.06,9.05,28.12,31.62,17.72,0.56,12.74,44.47,117.0,Moderate,117.0,0,2019,5,4,151,Summer,116.0,103.0,109.0,134.0,97.0,115.33333333333333,110.28571428571429,49.88,113.74,26.83,0.53,11.33,36.83,14.0,4.0,0.49999999999999994,-0.8660254037844387,0.5175855102531889,-0.8556314858488706
Jaipur,2019-06-01,56.82,126.37,16.03,32.21,41.33,18.12,0.73,12.13,35.58,116.0,Moderate,116.0,0,2019,6,5,152,Monsoon,121.0,117.0,103.0,109.0,120.0,109.66666666666667,113.14285714285714,53.88,129.06,28.12,0.56,12.74,44.47,-1.0,2.9399999999999977,1.2246467991473532e-16,-1.0,0.5027907197793043,-0.8644081744776648
Jaipur,2019-06-02,50.89,135.33,19.73,26.7,41.18,17.5,0.73,13.55,47.94,121.0,Moderate,121.0,0,2019,6,6,153,Monsoon,148.0,116.0,117.0,103.0,98.0,112.0,112.57142857142857,56.82,126.37,32.21,0.73,12.13,35.58,5.0,-5.93,1.2246467991473532e-16,-1.0,0.4878471454423119,-0.8729290708206411
Jaipur,2019-06-03,63.32,179.22,16.94,34.52,43.81,17.16,0.77,12.39,43.61,148.0,Moderate,148.0,0,2019,6,0,154,Monsoon,166.0,121.0,116.0,117.0,111.0,118.0,115.85714285714286,50.89,135.33,26.7,0.73,13.55,47.94,27.0,12.43,1.2246467991473532e-16,-1.0,0.47275920928627757,-0.881191653407483
Jaipur,2019-06-04,68.86,231.37,11.59,26.16,32.8,15.27,0.65,12.44,49.18,166.0,Moderate,166.0,0,2019,6,1,155,Monsoon,175.0,148.0,121.0,116.0,134.0,128.33333333333334,121.14285714285714,63.32,179.22,34.52,0.77,12.39,43.61,18.0,5.539999999999999,1.2246467991473532e-16,-1.0,0.4575313760742512,-0.8891934772070711
Jaipur,2019-06-05,65.03,212.32,9.19,21.35,26.33,16.82,0.71,11.54,42.51,175.0,Moderate,175.0,0,2019,6,2,156,Monsoon,145.0,166.0,148.0,121.0,109.0,145.0,125.71428571428571,68.86,231.37,26.16,0.65,12.44,49.18,9.0,-3.8299999999999983,1.2246467991473532e-16,-1.0,0.44216815196707204,-0.8969321743510065
Jaipur,2019-06-06,57.23,132.26,10.01,27.89,31.39,14.96,0.7,12.37,58.08,145.0,Moderate,145.0,0,2019,6,3,157,Monsoon,158.0,175.0,166.0,148.0,103.0,163.0,135.14285714285714,65.03,212.32,21.35,0.71,11.54,42.51,-30.0,-7.800000000000004,1.2246467991473532e-16,-1.0,0.42667408318992467,-0.9044054548343001
Jaipur,2019-06-07,72.96,165.0,8.13,29.67,30.37,17.65,0.88,10.93,86.51,158.0,Moderate,158.0,0,2019,6,4,158,Monsoon,154.0,145.0,175.0,166.0,117.0,162.0,141.14285714285714,57.23,132.26,27.89,0.7,12.37,58.08,13.0,15.729999999999997,1.2246467991473532e-16,-1.0,0.4110537546870351,-0.9116111071930239
Jaipur,2019-06-08,58.91,111.22,9.12,29.64,32.03,23.33,0.87,11.33,100.38,154.0,Moderate,154.0,0,2019,6,5,159,Monsoon,137.0,158.0,145.0,175.0,116.0,159.33333333333334,147.0,72.96,165.0,29.67,0.88,10.93,86.51,-4.0,-14.049999999999997,1.2246467991473532e-16,-1.0,0.3953117887649151,-0.9185469991587165
Jaipur,2019-06-09,52.86,106.15,15.78,38.67,44.55,20.44,1.01,12.04,78.46,137.0,Moderate,137.0,0,2019,6,6,160,Monsoon,135.0,154.0,158.0,145.0,121.0,152.33333333333334,152.42857142857142,58.91,111.22,29.64,0.87,11.33,100.38,-17.0,-6.049999999999997,1.2246467991473532e-16,-1.0,0.37945284372454435,-0.925211078289358
Jaipur,2019-06-10,60.95,148.37,14.4,39.41,43.78,28.36,0.81,13.45,55.12,135.0,Moderate,135.0,0,2019,6,0,161,Monsoon,125.0,137.0,154.0,158.0,148.0,149.66666666666666,154.71428571428572,52.86,106.15,38.67,1.01,12.04,78.46,-2.0,8.090000000000003,1.2246467991473532e-16,-1.0,0.36348161248290634,-0.9316013725767187
Jaipur,2019-06-11,47.08,112.71,7.9,28.64,31.34,45.81,0.61,10.63,52.39,125.0,Moderate,125.0,0,2019,6,1,162,Monsoon,95.0,135.0,137.0,154.0,166.0,142.0,152.85714285714286,60.95,148.37,39.41,0.81,13.45,55.12,-10.0,-13.870000000000005,1.2246467991473532e-16,-1.0,0.3474028211842774,-0.9377159910299093
Jaipur,2019-06-12,40.69,86.77,10.76,34.54,40.5,45.19,0.67,8.84,43.95,95.0,Satisfactory,95.0,0,2019,6,2,163,Monsoon,85.0,125.0,135.0,137.0,175.0,132.33333333333334,147.0,47.08,112.71,28.64,0.61,10.63,52.39,-30.0,-6.390000000000001,1.2246467991473532e-16,-1.0,0.3312212278016865,-0.9435531242349544
Jaipur,2019-06-13,26.57,54.96,7.61,28.35,33.07,45.37,0.63,9.06,56.56,85.0,Satisfactory,85.0,0,2019,6,3,164,Monsoon,88.0,95.0,125.0,135.0,145.0,118.33333333333333,135.57142857142858,40.69,86.77,34.54,0.67,8.84,43.95,-10.0,-14.119999999999997,1.2246467991473532e-16,-1.0,0.31494162072895193,-0.9491110448902284
Jaipur,2019-06-14,38.09,91.31,9.06,35.04,38.6,41.39,0.61,10.31,51.37,88.0,Satisfactory,88.0,0,2019,6,4,165,Monsoon,100.0,85.0,95.0,125.0,158.0,101.66666666666667,127.0,26.57,54.96,28.35,0.63,9.06,56.56,3.0,11.520000000000003,1.2246467991473532e-16,-1.0,0.2985688173637202,-0.9543881083175908
Jaipur,2019-06-15,44.52,98.75,8.4,29.74,33.64,42.76,0.57,10.98,51.18,100.0,Satisfactory,100.0,0,2019,6,5,166,Monsoon,85.0,88.0,85.0,95.0,154.0,89.33333333333333,117.0,38.09,91.31,35.04,0.61,10.31,51.37,12.0,6.43,1.2246467991473532e-16,-1.0,0.2821076626819194,-0.9593827529490743
Jaipur,2019-06-16,39.03,83.67,9.71,25.39,30.95,45.06,0.64,11.51,27.18,85.0,Satisfactory,85.0,0,2019,6,6,167,Monsoon,101.0,100.0,88.0,85.0,137.0,91.0,109.28571428571429,44.52,98.75,29.74,0.57,10.98,51.18,-15.0,-5.490000000000002,1.2246467991473532e-16,-1.0,0.26556302780405594,-0.9640935007889755
Jaipur,2019-06-17,44.82,99.1,11.99,30.85,37.74,52.17,0.62,9.84,36.65,101.0,Moderate,101.0,0,2019,6,0,168,Monsoon,101.0,85.0,100.0,88.0,135.0,91.0,101.85714285714286,39.03,83.67,25.39,0.64,11.51,27.18,16.0,5.789999999999999,1.2246467991473532e-16,-1.0,0.24893980855376657,-0.9685189578512204
Jaipur,2019-06-18,27.33,93.21,13.35,27.81,36.42,41.92,0.87,12.56,40.48,101.0,Moderate,101.0,0,2019,6,1,169,Monsoon,88.0,101.0,85.0,100.0,125.0,95.33333333333333,97.0,44.82,99.1,30.85,0.62,9.84,36.65,0.0,-17.490000000000002,1.2246467991473532e-16,-1.0,0.23224292400907015,-0.9726578145718654
Jaipur,2019-06-19,21.31,40.69,9.44,20.75,27.18,25.66,0.61,11.49,59.49,88.0,Satisfactory,88.0,0,2019,6,2,170,Monsoon,78.0,101.0,101.0,85.0,95.0,95.66666666666667,93.57142857142857,27.33,93.21,27.81,0.87,12.56,40.48,-13.0,-6.02,1.2246467991473532e-16,-1.0,0.21547731504673012,-0.976508846196619
Jaipur,2019-06-20,28.24,63.58,9.55,26.32,32.95,18.87,0.78,11.13,55.22,78.0,Satisfactory,78.0,0,2019,6,3,171,Monsoon,91.0,88.0,101.0,101.0,85.0,96.66666666666667,92.57142857142857,21.31,40.69,20.75,0.61,11.49,59.49,-10.0,6.93,1.2246467991473532e-16,-1.0,0.19864794288017112,-0.9800709131432666
Jaipur,2019-06-21,38.46,106.02,9.98,31.78,35.08,16.28,0.87,12.82,51.14,91.0,Satisfactory,91.0,0,2019,6,4,172,Monsoon,123.0,78.0,88.0,101.0,88.0,89.0,91.57142857142857,28.24,63.58,26.32,0.78,11.13,55.22,13.0,10.220000000000002,1.2246467991473532e-16,-1.0,0.18175978759137534,-0.9833429613388902
